Time	keytime	target id	target_lon	target_lat	target_y	target_z	target_x	hmd_rx	hmd_ry	hmd_rz	
114.457	16.04379	4	90	90	1	1.910685E-15	4.371139E-08	-0.01334947	0.00634089	-0.007568627	
114.464	16.05341	4	90	90	1	1.910685E-15	4.371139E-08	-0.01308759	0.006186504	-0.007352272	
114.474	16.06059	4	90	90	1	1.910685E-15	4.371139E-08	-0.01291703	0.006070129	-0.007193232	
114.481	16.07048	4	90	90	1	1.910685E-15	4.371139E-08	-0.01274706	0.005933413	-0.007012778	
114.491	16.07816	4	90	90	1	1.910685E-15	4.371139E-08	-0.01267524	0.005869902	-0.006925261	
114.501	16.08829	4	90	90	1	1.910685E-15	4.371139E-08	-0.01258472	0.005759409	-0.006793763	
114.510	16.10042	4	90	90	1	1.910685E-15	4.371139E-08	-0.01254526	0.005662384	-0.006680803	
114.521	16.10775	4	90	90	1	1.910685E-15	4.371139E-08	-0.01255295	0.005641391	-0.0066591	
114.530	16.11931	4	90	90	1	1.910685E-15	4.371139E-08	-0.01260423	0.005635892	-0.006661739	
114.540	16.12675	4	90	90	1	1.910685E-15	4.371139E-08	-0.01266159	0.00565881	-0.006696507	
114.547	16.1365	4	90	90	1	1.910685E-15	4.371139E-08	-0.0127567	0.005698168	-0.006755793	
114.556	16.14315	4	90	90	1	1.910685E-15	4.371139E-08	-0.01282313	0.005722289	-0.006793621	
114.563	16.15298	4	90	90	1	1.910685E-15	4.371139E-08	-0.01295167	0.005767698	-0.006865675	
114.574	16.16049	4	90	90	1	1.910685E-15	4.371139E-08	-0.01306772	0.005803771	-0.00692559	
114.581	16.17053	4	90	90	1	1.910685E-15	4.371139E-08	-0.01321357	0.005842054	-0.006993474	
114.592	16.17738	4	90	90	1	1.910685E-15	4.371139E-08	-0.01330305	0.005862516	-0.007031972	
114.603	16.18957	4	90	90	1	1.910685E-15	4.371139E-08	-0.01347519	0.005895395	-0.007099498	
114.610	16.19914	4	90	90	1	1.910685E-15	4.371139E-08	-0.01360972	0.005915502	-0.007145997	
114.620	16.20644	4	90	90	1	1.910685E-15	4.371139E-08	-0.01370034	0.005926371	-0.007174687	
114.628	16.21848	4	90	90	1	1.910685E-15	4.371139E-08	-0.01381535	0.005930907	-0.007201037	
114.637	16.22422	4	90	90	1	1.910685E-15	4.371139E-08	-0.01384412	0.005925185	-0.007201745	
114.644	16.23386	4	90	90	1	1.910685E-15	4.371139E-08	-0.01391702	0.005916828	-0.007204487	
114.655	16.24036	4	90	90	1	1.910685E-15	4.371139E-08	-0.01396058	0.00590437	-0.007198907	
114.662	16.25229	4	90	90	1	1.910685E-15	4.371139E-08	-0.01399818	0.005890844	-0.007191098	
114.674	16.25955	4	90	90	1	1.910685E-15	4.371139E-08	-0.0140138	0.005874507	-0.007175936	
114.685	16.27204	4	90	90	1	1.910685E-15	4.371139E-08	-0.01401521	0.005845069	-0.007143366	
114.693	16.28276	4	90	90	1	1.910685E-15	4.371139E-08	-0.01400609	0.00581413	-0.007107855	
114.702	16.28891	4	90	90	1	1.910685E-15	4.371139E-08	-0.01400257	0.005788972	-0.007079456	
114.709	16.29959	4	90	90	1	1.910685E-15	4.371139E-08	-0.01399761	0.005735656	-0.007019491	
114.719	16.3055	4	90	90	1	1.910685E-15	4.371139E-08	-0.0140002	0.005698197	-0.006978531	
114.726	16.31566	4	90	90	1	1.910685E-15	4.371139E-08	-0.01400098	0.00562349	-0.006896708	
114.737	16.32293	4	90	90	1	1.910685E-15	4.371139E-08	-0.01399186	0.005558532	-0.006824302	
114.744	16.33391	4	90	90	1	1.910685E-15	4.371139E-08	-0.0139681	0.005483869	-0.006736723	
114.756	16.34187	4	90	90	1	1.910685E-15	4.371139E-08	-0.01393356	0.005433076	-0.006674577	
114.763	16.3522	4	90	90	1	1.910685E-15	4.371139E-08	-0.01387304	0.005385688	-0.0066114	
114.772	16.35825	4	90	90	1	1.910685E-15	4.371139E-08	-0.01383047	0.005370906	-0.006588043	
114.779	16.36866	4	90	90	1	1.910685E-15	4.371139E-08	-0.01372288	0.005361083	-0.006558815	
114.789	16.37506	4	90	90	1	1.910685E-15	4.371139E-08	-0.01366342	0.005363318	-0.006550362	
114.797	16.38683	4	90	90	1	1.910685E-15	4.371139E-08	-0.01352091	0.005370766	-0.00653258	
114.807	16.39332	4	90	90	1	1.910685E-15	4.371139E-08	-0.01343554	0.005376298	-0.006523226	
114.813	16.40345	4	90	90	1	1.910685E-15	4.371139E-08	-0.01327539	0.005397885	-0.006518147	
114.823	16.41029	4	90	90	1	1.910685E-15	4.371139E-08	-0.01318254	0.00540742	-0.006510382	
114.830	16.42	4	90	90	1	1.910685E-15	4.371139E-08	-0.013015	0.005426934	-0.006501675	
114.840	16.427	4	90	90	1	1.910685E-15	4.371139E-08	-0.01287084	0.005439387	-0.006492705	
114.846	16.43581	4	90	90	1	1.910685E-15	4.371139E-08	-0.0127472	0.005450142	-0.006481728	
114.857	16.44349	4	90	90	1	1.910685E-15	4.371139E-08	-0.01262022	0.005455518	-0.006467643	
114.864	16.45424	4	90	90	1	1.910685E-15	4.371139E-08	-0.01248769	0.00545638	-0.006443954	
114.874	16.46087	4	90	90	1	1.910685E-15	4.371139E-08	-0.01237672	0.005450343	-0.006421437	
114.887	16.47301	4	90	90	1	1.910685E-15	4.371139E-08	-0.01223912	0.005433829	-0.006380922	
114.893	16.48325	4	90	90	1	1.910685E-15	4.371139E-08	-0.01214148	0.005418221	-0.006348118	
114.904	16.49008	4	90	90	1	1.910685E-15	4.371139E-08	-0.01209326	0.00541023	-0.00633014	
114.912	16.50173	4	90	90	1	1.910685E-15	4.371139E-08	-0.01199777	0.005384591	-0.006288169	
114.923	16.50877	4	90	90	1	1.910685E-15	4.371139E-08	-0.01194495	0.005370528	-0.006264882	
114.929	16.51906	4	90	90	1	1.910685E-15	4.371139E-08	-0.01188689	0.005349831	-0.006233255	
114.941	16.52665	4	90	90	1	1.910685E-15	4.371139E-08	-0.01184367	0.005336365	-0.006211857	
114.953	16.53819	4	90	90	1	1.910685E-15	4.371139E-08	-0.01178846	0.005321342	-0.006186337	
114.960	16.54937	4	90	90	1	1.910685E-15	4.371139E-08	-0.01171423	0.005307515	-0.006160389	
114.971	16.5575	4	90	90	1	1.910685E-15	4.371139E-08	-0.0116709	0.005298657	-0.00614382	
114.977	16.56702	4	90	90	1	1.910685E-15	4.371139E-08	-0.01160893	0.005295729	-0.006131352	
114.987	16.57337	4	90	90	1	1.910685E-15	4.371139E-08	-0.0115717	0.005293086	-0.006122443	
114.995	16.58538	4	90	90	1	1.910685E-15	4.371139E-08	-0.0114986	0.005286321	-0.006104279	
115.006	16.59267	4	90	90	1	1.910685E-15	4.371139E-08	-0.0114432	0.005277917	-0.006086777	
115.013	16.60245	4	90	90	1	1.910685E-15	4.371139E-08	-0.0113706	0.005269037	-0.006066214	
115.023	16.60963	4	90	90	1	1.910685E-15	4.371139E-08	-0.01132946	0.005261482	-0.006050866	
115.029	16.61917	4	90	90	1	1.910685E-15	4.371139E-08	-0.01126578	0.005228578	-0.006006839	
115.039	16.62603	4	90	90	1	1.910685E-15	4.371139E-08	-0.01123809	0.005205626	-0.005975489	
115.046	16.63506	4	90	90	1	1.910685E-15	4.371139E-08	-0.01119147	0.005148734	-0.005909785	
115.058	16.64409	4	90	90	1	1.910685E-15	4.371139E-08	-0.01117441	0.005093046	-0.005847386	
115.069	16.65528	4	90	90	1	1.910685E-15	4.371139E-08	-0.0111784	0.004989894	-0.005737295	
115.075	16.6648	4	90	90	1	1.910685E-15	4.371139E-08	-0.01122213	0.004889325	-0.00563613	
115.086	16.67301	4	90	90	1	1.910685E-15	4.371139E-08	-0.0112831	0.004797072	-0.005546686	
115.093	16.68275	4	90	90	1	1.910685E-15	4.371139E-08	-0.01140062	0.004673354	-0.005432502	
115.118	16.70339	4	90	90	1	1.910685E-15	4.371139E-08	-0.01173031	0.004437631	-0.005232682	
115.128	16.71455	4	90	90	1	1.910685E-15	4.371139E-08	-0.01199898	0.004316171	-0.005146235	
115.139	16.72501	4	90	90	1	1.910685E-15	4.371139E-08	-0.01224947	0.0042224	-0.005087246	
115.146	16.7355	4	90	90	1	1.910685E-15	4.371139E-08	-0.01251384	0.004138388	-0.005041771	
115.157	16.74214	4	90	90	1	1.910685E-15	4.371139E-08	-0.01265521	0.004093002	-0.005019601	
115.164	16.7537	4	90	90	1	1.910685E-15	4.371139E-08	-0.01297883	0.003993447	-0.004967687	
115.175	16.75987	4	90	90	1	1.910685E-15	4.371139E-08	-0.01311488	0.003950343	-0.004947561	
115.187	16.77369	4	90	90	1	1.910685E-15	4.371139E-08	-0.01341837	0.003836275	-0.004878988	
115.194	16.78422	4	90	90	1	1.910685E-15	4.371139E-08	-0.01357534	0.003756483	-0.004823415	
115.205	16.79086	4	90	90	1	1.910685E-15	4.371139E-08	-0.0136802	0.003680507	-0.004762763	
115.213	16.80345	4	90	90	1	1.910685E-15	4.371139E-08	-0.01375993	0.003563331	-0.0046553	
115.224	16.81033	4	90	90	1	1.910685E-15	4.371139E-08	-0.01376701	0.003509468	-0.004596934	
115.230	16.8202	4	90	90	1	1.910685E-15	4.371139E-08	-0.01374456	0.003395625	-0.004473968	
115.239	16.82605	4	90	90	1	1.910685E-15	4.371139E-08	-0.01370352	0.003326251	-0.004394583	
115.247	16.83713	4	90	90	1	1.910685E-15	4.371139E-08	-0.01355257	0.003178038	-0.004220933	
115.257	16.84371	4	90	90	1	1.910685E-15	4.371139E-08	-0.0134635	0.003114108	-0.004137357	
115.264	16.85386	4	90	90	1	1.910685E-15	4.371139E-08	-0.01326722	0.003003764	-0.003991264	
115.277	16.86117	4	90	90	1	1.910685E-15	4.371139E-08	-0.01308551	0.002917603	-0.003874271	
115.288	16.87399	4	90	90	1	1.910685E-15	4.371139E-08	-0.01279556	0.002807009	-0.00371197	
115.295	16.88418	4	90	90	1	1.910685E-15	4.371139E-08	-0.01254998	0.002720593	-0.003578621	
115.305	16.89155	4	90	90	1	1.910685E-15	4.371139E-08	-0.01233218	0.002650957	-0.003479025	
115.311	16.90082	4	90	90	1	1.910685E-15	4.371139E-08	-0.01207622	0.002566068	-0.003355232	
115.322	16.90822	4	90	90	1	1.910685E-15	4.371139E-08	-0.01195062	0.002525268	-0.003286869	
115.329	16.91893	4	90	90	1	1.910685E-15	4.371139E-08	-0.01168203	0.002417942	-0.003146621	
115.339	16.92476	4	90	90	1	1.910685E-15	4.371139E-08	-0.01157665	0.00237291	-0.003085896	
115.346	16.93604	4	90	90	1	1.910685E-15	4.371139E-08	-0.01144511	0.00231228	-0.003002406	
115.357	16.94281	4	90	90	1	1.910685E-15	4.371139E-08	-0.01137647	0.002273372	-0.002957175	
115.364	16.95391	4	90	90	1	1.910685E-15	4.371139E-08	-0.01135041	0.002254251	-0.002934279	
115.375	16.96107	4	90	90	1	1.910685E-15	4.371139E-08	-0.01138439	0.002256999	-0.002941985	
115.386	16.97236	4	90	90	1	1.910685E-15	4.371139E-08	-0.0115151	0.002300749	-0.003004693	
115.393	16.98342	4	90	90	1	1.910685E-15	4.371139E-08	-0.01167801	0.002367309	-0.003095445	
115.404	16.98945	4	90	90	1	1.910685E-15	4.371139E-08	-0.01178466	0.00241551	-0.003159995	
115.411	17.0006	4	90	90	1	1.910685E-15	4.371139E-08	-0.01203725	0.002535559	-0.003318517	
115.422	17.00937	4	90	90	1	1.910685E-15	4.371139E-08	-0.01222794	0.002621619	-0.003434815	
115.430	17.02035	4	90	90	1	1.910685E-15	4.371139E-08	-0.01246314	0.002726957	-0.003588331	
115.441	17.02761	4	90	90	1	1.910685E-15	4.371139E-08	-0.01269018	0.002836996	-0.003731086	
115.454	17.0394	4	90	90	1	1.910685E-15	4.371139E-08	-0.0130346	0.003025629	-0.00397585	
115.462	17.05119	4	90	90	1	1.910685E-15	4.371139E-08	-0.01338332	0.003247587	-0.004262826	
115.473	17.05885	4	90	90	1	1.910685E-15	4.371139E-08	-0.01363523	0.003423176	-0.004487962	
115.479	17.0691	4	90	90	1	1.910685E-15	4.371139E-08	-0.01396558	0.00368288	-0.004816744	
115.491	17.07713	4	90	90	1	1.910685E-15	4.371139E-08	-0.01425455	0.003921216	-0.00512015	
115.498	17.08706	4	90	90	1	1.910685E-15	4.371139E-08	-0.01465882	0.00424104	-0.005533655	
115.507	17.09392	4	90	90	1	1.910685E-15	4.371139E-08	-0.01490307	0.004418134	-0.005782269	
115.514	17.10346	4	90	90	1	1.910685E-15	4.371139E-08	-0.0154073	0.004749981	-0.006225447	
115.524	17.11014	4	90	90	1	1.910685E-15	4.371139E-08	-0.01567612	0.004913268	-0.006477465	
115.531	17.12067	4	90	90	1	1.910685E-15	4.371139E-08	-0.01638482	0.005267596	-0.006994746	
115.542	17.12829	4	90	90	1	1.910685E-15	4.371139E-08	-0.01668759	0.005391313	-0.007226277	
115.552	17.13883	4	90	90	1	1.910685E-15	4.371139E-08	-0.01751264	0.005669044	-0.007695911	
115.559	17.14913	4	90	90	1	1.910685E-15	4.371139E-08	-0.01816013	0.005830519	-0.008035785	
115.570	17.15614	4	90	90	1	1.910685E-15	4.371139E-08	-0.01851935	0.005905045	-0.008219634	
115.579	17.16866	4	90	90	1	1.910685E-15	4.371139E-08	-0.01942388	0.006058213	-0.008615445	
115.589	17.17575	4	90	90	1	1.910685E-15	4.371139E-08	-0.01975024	0.006107685	-0.008771451	
115.597	17.18662	4	90	90	1	1.910685E-15	4.371139E-08	-0.02045899	0.006240278	-0.009107951	
115.608	17.19503	4	90	90	1	1.910685E-15	4.371139E-08	-0.02088695	0.006338129	-0.009342946	
115.621	17.20687	4	90	90	1	1.910685E-15	4.371139E-08	-0.02151615	0.006520553	-0.009739279	
115.628	17.21714	4	90	90	1	1.910685E-15	4.371139E-08	-0.02204898	0.006692747	-0.010102	
115.637	17.22363	4	90	90	1	1.910685E-15	4.371139E-08	-0.0223399	0.006787559	-0.0103205	
115.646	17.23519	4	90	90	1	1.910685E-15	4.371139E-08	-0.02310185	0.00699821	-0.01079684	
115.655	17.2417	4	90	90	1	1.910685E-15	4.371139E-08	-0.02345001	0.00708479	-0.01103053	
115.662	17.25193	4	90	90	1	1.910685E-15	4.371139E-08	-0.02413987	0.007231751	-0.01144085	
115.674	17.26022	4	90	90	1	1.910685E-15	4.371139E-08	-0.02493463	0.007380857	-0.01188461	
115.681	17.27049	4	90	90	1	1.910685E-15	4.371139E-08	-0.02576173	0.007511666	-0.0123474	
115.690	17.27688	4	90	90	1	1.910685E-15	4.371139E-08	-0.02630023	0.007581885	-0.01263775	
115.697	17.28677	4	90	90	1	1.910685E-15	4.371139E-08	-0.0272656	0.007682171	-0.01314089	
115.707	17.29296	4	90	90	1	1.910685E-15	4.371139E-08	-0.02788024	0.007732483	-0.01345583	
115.714	17.30329	4	90	90	1	1.910685E-15	4.371139E-08	-0.02897613	0.007804838	-0.01400978	
115.725	17.31069	4	90	90	1	1.910685E-15	4.371139E-08	-0.02990667	0.007854125	-0.01448119	
115.736	17.32143	4	90	90	1	1.910685E-15	4.371139E-08	-0.03134068	0.007922981	-0.01523427	
115.744	17.33447	4	90	90	1	1.910685E-15	4.371139E-08	-0.03280061	0.008016104	-0.01607259	
115.755	17.34113	4	90	90	1	1.910685E-15	4.371139E-08	-0.03353305	0.00807732	-0.01652877	
115.762	17.35176	4	90	90	1	1.910685E-15	4.371139E-08	-0.03499551	0.008231184	-0.01751703	
115.772	17.35805	4	90	90	1	1.910685E-15	4.371139E-08	-0.03572016	0.00832564	-0.01804969	
115.778	17.36782	4	90	90	1	1.910685E-15	4.371139E-08	-0.03690707	0.008511043	-0.01899258	
115.788	17.37425	4	90	90	1	1.910685E-15	4.371139E-08	-0.03760473	0.008628579	-0.01957645	
115.794	17.38452	4	90	90	1	1.910685E-15	4.371139E-08	-0.03875597	0.00883162	-0.02058338	
115.809	17.39419	4	90	90	1	1.910685E-15	4.371139E-08	-0.03988457	0.009034223	-0.02161486	
115.820	17.40515	4	90	90	1	1.910685E-15	4.371139E-08	-0.04098585	0.009213645	-0.02264356	
115.825	17.4152	4	90	90	1	1.910685E-15	4.371139E-08	-0.04208718	0.009373187	-0.02368078	
115.836	17.42277	4	90	90	1	1.910685E-15	4.371139E-08	-0.04300656	0.009488087	-0.02452857	
115.843	17.43305	4	90	90	1	1.910685E-15	4.371139E-08	-0.04411736	0.009597803	-0.02556644	
115.855	17.44088	4	90	90	1	1.910685E-15	4.371139E-08	-0.04499636	0.009668913	-0.02639358	
115.861	17.45077	4	90	90	1	1.910685E-15	4.371139E-08	-0.04608836	0.009740383	-0.02743258	
115.873	17.45886	4	90	90	1	1.910685E-15	4.371139E-08	-0.04695015	0.009786239	-0.0282662	
115.879	17.46858	4	90	90	1	1.910685E-15	4.371139E-08	-0.04800276	0.009837884	-0.02931536	
115.888	17.47536	4	90	90	1	1.910685E-15	4.371139E-08	-0.04883439	0.009877631	-0.03017359	
115.895	17.48468	4	90	90	1	1.910685E-15	4.371139E-08	-0.04965023	0.009915567	-0.03104183	
115.905	17.49105	4	90	90	1	1.910685E-15	4.371139E-08	-0.05025076	0.00994283	-0.0316984	
115.912	17.50173	4	90	90	1	1.910685E-15	4.371139E-08	-0.05143122	0.009988271	-0.03302312	
115.922	17.50932	4	90	90	1	1.910685E-15	4.371139E-08	-0.05197261	0.01000222	-0.03366336	
115.929	17.51821	4	90	90	1	1.910685E-15	4.371139E-08	-0.05295073	0.01001473	-0.0347702	
115.954	17.52623	4	90	90	1	1.910685E-15	4.371139E-08	-0.05367731	0.01001292	-0.03562041	
115.966	17.55112	4	90	90	1	1.910685E-15	4.371139E-08	-0.05572956	0.009937829	-0.03804773	
115.977	17.56356	4	90	90	1	1.910685E-15	4.371139E-08	-0.05683603	0.009857577	-0.03936553	
115.988	17.57487	4	90	90	1	1.910685E-15	4.371139E-08	-0.05753516	0.00980511	-0.04023703	
115.996	17.58624	4	90	90	1	1.910685E-15	4.371139E-08	-0.05828002	0.00975417	-0.04121135	
116.006	17.59267	4	90	90	1	1.910685E-15	4.371139E-08	-0.05861209	0.009733656	-0.04166305	
116.013	17.60306	4	90	90	1	1.910685E-15	4.371139E-08	-0.05910989	0.009703893	-0.04235783	
116.023	17.61014	4	90	90	1	1.910685E-15	4.371139E-08	-0.05946061	0.009686533	-0.04286719	
116.031	17.62102	4	90	90	1	1.910685E-15	4.371139E-08	-0.05985571	0.009661738	-0.0434439	
116.042	17.62767	4	90	90	1	1.910685E-15	4.371139E-08	-0.06015362	0.009636726	-0.04386848	
116.053	17.63893	4	90	90	1	1.910685E-15	4.371139E-08	-0.06049778	0.009598255	-0.04434882	
116.061	17.65001	4	90	90	1	1.910685E-15	4.371139E-08	-0.06088514	0.009535258	-0.04485438	
116.072	17.65786	4	90	90	1	1.910685E-15	4.371139E-08	-0.06113298	0.009483012	-0.04515532	
116.079	17.66838	4	90	90	1	1.910685E-15	4.371139E-08	-0.0614277	0.009410238	-0.04549323	
116.090	17.67603	4	90	90	1	1.910685E-15	4.371139E-08	-0.06165863	0.009347104	-0.04574726	
116.103	17.68846	4	90	90	1	1.910685E-15	4.371139E-08	-0.06199767	0.009255663	-0.04612973	
116.112	17.70152	4	90	90	1	1.910685E-15	4.371139E-08	-0.0623906	0.009153882	-0.04659341	
116.122	17.70812	4	90	90	1	1.910685E-15	4.371139E-08	-0.06255441	0.009117243	-0.04680455	
116.129	17.7189	4	90	90	1	1.910685E-15	4.371139E-08	-0.06280615	0.009074061	-0.04717202	
116.139	17.72528	4	90	90	1	1.910685E-15	4.371139E-08	-0.06295713	0.009053186	-0.04740554	
116.152	17.73764	4	90	90	1	1.910685E-15	4.371139E-08	-0.06330635	0.009027262	-0.04800432	
116.158	17.74811	4	90	90	1	1.910685E-15	4.371139E-08	-0.06354856	0.009020561	-0.04846271	
116.165	17.75453	4	90	90	1	1.910685E-15	4.371139E-08	-0.06370138	0.009017358	-0.04875901	
116.177	17.76201	4	90	90	1	1.910685E-15	4.371139E-08	-0.06390706	0.009019919	-0.04918192	
116.188	17.77368	4	90	90	1	1.910685E-15	4.371139E-08	-0.06423954	0.009026263	-0.04988685	
116.195	17.78502	4	90	90	1	1.910685E-15	4.371139E-08	-0.06454464	0.009033658	-0.05055606	
116.206	17.79196	4	90	90	1	1.910685E-15	4.371139E-08	-0.06480414	0.009041914	-0.05114546	
116.213	17.80242	4	90	90	1	1.910685E-15	4.371139E-08	-0.0651513	0.009048516	-0.05194359	
116.224	17.80975	4	90	90	1	1.910685E-15	4.371139E-08	-0.06543551	0.009057953	-0.05262943	
116.230	17.81987	4	90	90	1	1.910685E-15	4.371139E-08	-0.06580418	0.009066332	-0.05353758	
116.242	17.82847	4	90	90	1	1.910685E-15	4.371139E-08	-0.06610337	0.009073798	-0.05430371	
116.253	17.83894	4	90	90	1	1.910685E-15	4.371139E-08	-0.06647737	0.009092875	-0.05533191	
116.260	17.85015	4	90	90	1	1.910685E-15	4.371139E-08	-0.0669281	0.009118249	-0.05664623	
116.271	17.85661	4	90	90	1	1.910685E-15	4.371139E-08	-0.06715035	0.009132691	-0.05733211	
116.278	17.86818	4	90	90	1	1.910685E-15	4.371139E-08	-0.0675901	0.009156086	-0.05873968	
116.287	17.87436	4	90	90	1	1.910685E-15	4.371139E-08	-0.06780162	0.009168649	-0.05945888	
116.294	17.88373	4	90	90	1	1.910685E-15	4.371139E-08	-0.06813207	0.0091927	-0.06065805	
116.304	17.89053	4	90	90	1	1.910685E-15	4.371139E-08	-0.06832172	0.009206947	-0.06138494	
116.311	17.90114	4	90	90	1	1.910685E-15	4.371139E-08	-0.06861429	0.009226579	-0.0625826	
116.323	17.90937	4	90	90	1	1.910685E-15	4.371139E-08	-0.06890392	0.009248824	-0.06381792	
116.329	17.919	4	90	90	1	1.910685E-15	4.371139E-08	-0.06911516	0.009257741	-0.06478959	
116.339	17.92534	4	90	90	1	1.910685E-15	4.371139E-08	-0.06926937	0.009261858	-0.06552356	
116.345	17.93475	4	90	90	1	1.910685E-15	4.371139E-08	-0.06953495	0.009263447	-0.06678357	
116.356	17.94146	4	90	90	1	1.910685E-15	4.371139E-08	-0.06973581	0.009254986	-0.06778605	
116.363	17.95234	4	90	90	1	1.910685E-15	4.371139E-08	-0.06998529	0.009227396	-0.0690394	
116.373	17.95959	4	90	90	1	1.910685E-15	4.371139E-08	-0.07018158	0.009194284	-0.07004349	
116.380	17.9698	4	90	90	1	1.910685E-15	4.371139E-08	-0.07041591	0.009144731	-0.07129995	
116.392	17.9783	4	90	90	1	1.910685E-15	4.371139E-08	-0.07059911	0.009094175	-0.07230007	
116.402	17.988	4	90	90	1	1.910685E-15	4.371139E-08	-0.07081583	0.009022579	-0.07353338	
116.407	17.99734	4	90	90	1	1.910685E-15	4.371139E-08	-0.07101531	0.008944846	-0.07473772	
116.413	18.00317	4	90	90	1	1.910685E-15	4.371139E-08	-0.07107322	0.008913551	-0.07517541	
116.424	18.01002	4	90	90	1	1.910685E-15	4.371139E-08	-0.07122608	0.008849053	-0.07612024	
116.435	18.02087	4	90	90	1	1.910685E-15	4.371139E-08	-0.07138062	0.008767175	-0.07721791	
116.441	18.03065	4	90	90	1	1.910685E-15	4.371139E-08	-0.07150144	0.008697998	-0.07826531	
116.447	18.03675	4	90	90	1	1.910685E-15	4.371139E-08	-0.07156408	0.008657972	-0.07886566	
116.458	18.04379	4	90	90	1	1.910685E-15	4.371139E-08	-0.07163354	0.008609531	-0.07963552	
116.468	18.05494	4	90	90	1	1.910685E-15	4.371139E-08	-0.0717055	0.008551701	-0.08054087	
116.474	18.06411	4	90	90	1	1.910685E-15	4.371139E-08	-0.07175715	0.008502061	-0.08138745	
116.480	18.0699	4	90	90	1	1.910685E-15	4.371139E-08	-0.07178458	0.00847168	-0.08186629	
116.490	18.07684	4	90	90	1	1.910685E-15	4.371139E-08	-0.07181398	0.008437345	-0.08232341	
116.502	18.08922	4	90	90	1	1.910685E-15	4.371139E-08	-0.07186271	0.008371252	-0.0831923	
116.509	18.09852	4	90	90	1	1.910685E-15	4.371139E-08	-0.07190421	0.008310052	-0.08387718	
116.520	18.10578	4	90	90	1	1.910685E-15	4.371139E-08	-0.07193129	0.008263783	-0.08439341	
116.527	18.11642	4	90	90	1	1.910685E-15	4.371139E-08	-0.07195925	0.008208688	-0.08499844	
116.538	18.12446	4	90	90	1	1.910685E-15	4.371139E-08	-0.07197651	0.008167945	-0.08544738	
116.545	18.13459	4	90	90	1	1.910685E-15	4.371139E-08	-0.07198632	0.008126519	-0.08596694	
116.554	18.14084	4	90	90	1	1.910685E-15	4.371139E-08	-0.07198118	0.008109173	-0.08624751	
116.561	18.15031	4	90	90	1	1.910685E-15	4.371139E-08	-0.07198097	0.008079047	-0.08670051	
116.570	18.15691	4	90	90	1	1.910685E-15	4.371139E-08	-0.07197335	0.008065999	-0.08693964	
116.576	18.16571	4	90	90	1	1.910685E-15	4.371139E-08	-0.07195918	0.008049276	-0.08731449	
116.587	18.17302	4	90	90	1	1.910685E-15	4.371139E-08	-0.07194458	0.00804453	-0.08752093	
116.594	18.18352	4	90	90	1	1.910685E-15	4.371139E-08	-0.07191578	0.00803529	-0.08791	
116.603	18.18967	4	90	90	1	1.910685E-15	4.371139E-08	-0.07189763	0.008033885	-0.08809727	
116.610	18.19972	4	90	90	1	1.910685E-15	4.371139E-08	-0.07187824	0.008020795	-0.08841392	
116.619	18.20588	4	90	90	1	1.910685E-15	4.371139E-08	-0.07186396	0.008013686	-0.0886136	
116.626	18.2156	4	90	90	1	1.910685E-15	4.371139E-08	-0.07184528	0.007994826	-0.08896129	
116.638	18.22456	4	90	90	1	1.910685E-15	4.371139E-08	-0.07183117	0.007976878	-0.08924957	
116.645	18.23507	4	90	90	1	1.910685E-15	4.371139E-08	-0.0718159	0.007947157	-0.08962288	
116.656	18.24265	4	90	90	1	1.910685E-15	4.371139E-08	-0.07180177	0.007923716	-0.08996002	
116.663	18.25325	4	90	90	1	1.910685E-15	4.371139E-08	-0.07177464	0.007894521	-0.09037235	
116.672	18.25924	4	90	90	1	1.910685E-15	4.371139E-08	-0.0717484	0.007881932	-0.09063398	
116.679	18.269	4	90	90	1	1.910685E-15	4.371139E-08	-0.0717065	0.007862718	-0.09112302	
116.689	18.27525	4	90	90	1	1.910685E-15	4.371139E-08	-0.07165699	0.007865128	-0.09139735	
116.697	18.2866	4	90	90	1	1.910685E-15	4.371139E-08	-0.07156194	0.007868702	-0.09201087	
116.706	18.29226	4	90	90	1	1.910685E-15	4.371139E-08	-0.07151055	0.0078694	-0.09232393	
116.713	18.30309	4	90	90	1	1.910685E-15	4.371139E-08	-0.07141408	0.007873841	-0.0928397	
116.724	18.30918	4	90	90	1	1.910685E-15	4.371139E-08	-0.07135111	0.007876511	-0.0931467	
116.730	18.31943	4	90	90	1	1.910685E-15	4.371139E-08	-0.07123617	0.007869418	-0.09386638	
116.739	18.32566	4	90	90	1	1.910685E-15	4.371139E-08	-0.07117647	0.007860985	-0.09422913	
116.746	18.33587	4	90	90	1	1.910685E-15	4.371139E-08	-0.07107914	0.007836179	-0.094864	
116.758	18.3436	4	90	90	1	1.910685E-15	4.371139E-08	-0.07100315	0.007805367	-0.09540391	
116.768	18.35482	4	90	90	1	1.910685E-15	4.371139E-08	-0.07091079	0.007752729	-0.09611344	
116.776	18.36576	4	90	90	1	1.910685E-15	4.371139E-08	-0.07079192	0.007677631	-0.09702049	
116.786	18.37181	4	90	90	1	1.910685E-15	4.371139E-08	-0.0707266	0.007637969	-0.09748951	
116.792	18.38204	4	90	90	1	1.910685E-15	4.371139E-08	-0.07061176	0.007565699	-0.09829518	
116.815	18.38759	4	90	90	1	1.910685E-15	4.371139E-08	-0.07053454	0.00752241	-0.09879264	
