Time	keytime	time-time	keypress	target id	target_lon	target_lat	target_y	target_z	target_x	hmd_rx	hmd_ry	hmd_rz	
27.570	6.966192	23.65037		1	120	0	0	-0.5000001	0.8660254	-0.01004065	0.02681934	-0.04011363	
27.582	6.977531	23.66171		1	120	0	0	-0.5000001	0.8660254	-0.0102722	0.0266987	-0.03986911	
27.593	6.988699	23.67288		1	120	0	0	-0.5000001	0.8660254	-0.01052731	0.02657289	-0.039621	
27.605	7.00081	23.68499		1	120	0	0	-0.5000001	0.8660254	-0.01074876	0.02647455	-0.03943529	
27.615	7.01146	23.69564		1	120	0	0	-0.5000001	0.8660254	-0.01105141	0.02635264	-0.03921581	
27.627	7.022754	23.70694		1	120	0	0	-0.5000001	0.8660254	-0.01124881	0.02628636	-0.03910703	
27.640	7.03601	23.72019		1	120	0	0	-0.5000001	0.8660254	-0.01142431	0.02623923	-0.03904025	
27.651	7.047259	23.73144		1	120	0	0	-0.5000001	0.8660254	-0.01161428	0.02620871	-0.03901897	
27.666	7.062023	23.7462		1	120	0	0	-0.5000001	0.8660254	-0.01170446	0.02621013	-0.03904803	
27.678	7.074194	23.75838		1	120	0	0	-0.5000001	0.8660254	-0.01172945	0.02623845	-0.03912441	
27.690	7.086455	23.77064		1	120	0	0	-0.5000001	0.8660254	-0.01169359	0.02628976	-0.03923994	
27.701	7.097449	23.78163		1	120	0	0	-0.5000001	0.8660254	-0.01161529	0.02636022	-0.039391	
27.713	7.108874	23.79305		1	120	0	0	-0.5000001	0.8660254	-0.01150725	0.02643678	-0.03954957	
27.724	7.119933	23.80411		1	120	0	0	-0.5000001	0.8660254	-0.01137481	0.0265207	-0.03972064	
27.734	7.129759	23.81394		1	120	0	0	-0.5000001	0.8660254	-0.01125028	0.0266009	-0.03988592	
27.746	7.142307	23.82649		1	120	0	0	-0.5000001	0.8660254	-0.01110755	0.02669613	-0.04008518	
27.761	7.155897	23.84008		1	120	0	0	-0.5000001	0.8660254	-0.01091499	0.02682573	-0.04035959	
27.772	7.167824	23.852		1	120	0	0	-0.5000001	0.8660254	-0.01064353	0.02700459	-0.04074211	
27.782	7.177915	23.86209		1	120	0	0	-0.5000001	0.8660254	-0.01038214	0.02718291	-0.04113231	
27.795	7.191078	23.87526		1	120	0	0	-0.5000001	0.8660254	-0.01014295	0.02734533	-0.04149305	
27.807	7.203033	23.88721		1	120	0	0	-0.5000001	0.8660254	-0.009783823	0.02759766	-0.04206771	
27.819	7.215128	23.89931		1	120	0	0	-0.5000001	0.8660254	-0.00947059	0.02782428	-0.04259795	
27.830	7.226176	23.91036		1	120	0	0	-0.5000001	0.8660254	-0.009151243	0.02804955	-0.04313447	
27.841	7.237674	23.92185		1	120	0	0	-0.5000001	0.8660254	-0.008884734	0.02823014	-0.04357061	
27.852	7.248111	23.93229		1	120	0	0	-0.5000001	0.8660254	-0.008572681	0.02843224	-0.04406501	
27.865	7.261289	23.94547		1	120	0	0	-0.5000001	0.8660254	-0.008320537	0.02858447	-0.0444404	
27.876	7.27232	23.9565		1	120	0	0	-0.5000001	0.8660254	-0.00800335	0.02876023	-0.04487585	
27.889	7.28582	23.97		1	120	0	0	-0.5000001	0.8660254	-0.00781712	0.02885692	-0.04511663	
27.901	7.297423	23.9816		1	120	0	0	-0.5000001	0.8660254	-0.007625588	0.02894168	-0.04532386	
27.914	7.310463	23.99464		1	120	0	0	-0.5000001	0.8660254	-0.007539255	0.02896769	-0.04538194	
27.927	7.323104	24.00728		1	120	0	0	-0.5000001	0.8660254	-0.007528048	0.02895186	-0.04533266	
27.940	7.336113	24.02029		1	120	0	0	-0.5000001	0.8660254	-0.007635881	0.02887742	-0.04513672	
27.951	7.347181	24.03136		1	120	0	0	-0.5000001	0.8660254	-0.007862691	0.02875686	-0.04483432	
27.963	7.358553	24.04273		1	120	0	0	-0.5000001	0.8660254	-0.008236691	0.02856561	-0.04436679	
27.975	7.37052	24.0547		1	120	0	0	-0.5000001	0.8660254	-0.00867194	0.02834801	-0.04385031	
27.987	7.382905	24.06709		1	120	0	0	-0.5000001	0.8660254	-0.009360928	0.02800598	-0.04306686	
27.998	7.394118	24.0783		1	120	0	0	-0.5000001	0.8660254	-0.01036701	0.02749572	-0.04195024	
28.010	7.406434	24.09061		1	120	0	0	-0.5000001	0.8660254	-0.01120435	0.02705552	-0.04102946	
28.022	7.417995	24.10217		1	120	0	0	-0.5000001	0.8660254	-0.01229985	0.02643411	-0.03977599	
28.035	7.4313	24.11548		1	120	0	0	-0.5000001	0.8660254	-0.01346629	0.02570537	-0.0383632	
28.047	7.44326	24.12744		1	120	0	0	-0.5000001	0.8660254	-0.0148473	0.02471163	-0.0365073	
28.059	7.454823	24.139		1	120	0	0	-0.5000001	0.8660254	-0.01600678	0.02375112	-0.03478308	
28.070	7.46646	24.15064		1	120	0	0	-0.5000001	0.8660254	-0.01711769	0.02273367	-0.0330343	
28.083	7.478849	24.16303		1	120	0	0	-0.5000001	0.8660254	-0.01799244	0.0218517	-0.03157376	
28.094	7.490062	24.17424		1	120	0	0	-0.5000001	0.8660254	-0.01918376	0.02060308	-0.02961159	
28.104	7.500057	24.18424		1	120	0	0	-0.5000001	0.8660254	-0.01998533	0.01972898	-0.02830332	
28.114	7.510559	24.19474		1	120	0	0	-0.5000001	0.8660254	-0.02070294	0.01887581	-0.02705735	
28.126	7.522222	24.2064		1	120	0	0	-0.5000001	0.8660254	-0.02131683	0.01806924	-0.02590119	
28.140	7.535699	24.21988		1	120	0	0	-0.5000001	0.8660254	-0.02194948	0.01704319	-0.02443283	
28.152	7.547985	24.23216		1	120	0	0	-0.5000001	0.8660254	-0.02224768	0.01628641	-0.02332417	
28.167	7.56285	24.24703		1	120	0	0	-0.5000001	0.8660254	-0.02229549	0.01558727	-0.02224077	
28.181	7.576529	24.26071		1	120	0	0	-0.5000001	0.8660254	-0.0220185	0.0150793	-0.02135378	
28.192	7.588501	24.27268		1	120	0	0	-0.5000001	0.8660254	-0.02149238	0.01474534	-0.02065558	
28.204	7.600539	24.28472		1	120	0	0	-0.5000001	0.8660254	-0.02094416	0.01456401	-0.02019031	
28.216	7.612572	24.29675		1	120	0	0	-0.5000001	0.8660254	-0.02046919	0.01446892	-0.01988599	
28.229	7.625641	24.30982		1	120	0	0	-0.5000001	0.8660254	-0.01984072	0.01440611	-0.01958397	
28.241	7.637298	24.32148		1	120	0	0	-0.5000001	0.8660254	-0.019343	0.01438855	-0.01939755	
28.254	7.649745	24.33393		1	120	0	0	-0.5000001	0.8660254	-0.01887447	0.01438621	-0.01924698	
28.267	7.663269	24.34745		1	120	0	0	-0.5000001	0.8660254	-0.01844722	0.01437094	-0.019094	
28.278	7.674555	24.35873		1	120	0	0	-0.5000001	0.8660254	-0.01800619	0.01429445	-0.01885149	
28.290	7.686231	24.37041		1	120	0	0	-0.5000001	0.8660254	-0.01768528	0.01416502	-0.0185713	
28.301	7.697704	24.38188		1	120	0	0	-0.5000001	0.8660254	-0.01746196	0.01400746	-0.01828149	
28.314	7.709152	24.39333		1	120	0	0	-0.5000001	0.8660254	-0.01726989	0.01374113	-0.01784851	
28.326	7.721887	24.40607		1	120	0	0	-0.5000001	0.8660254	-0.01717696	0.01340525	-0.01734976	
28.340	7.736213	24.42039		1	120	0	0	-0.5000001	0.8660254	-0.01721144	0.01292819	-0.0166963	
28.353	7.748732	24.43291		1	120	0	0	-0.5000001	0.8660254	-0.0173955	0.01237536	-0.01599069	
28.366	7.76163	24.44581		1	120	0	0	-0.5000001	0.8660254	-0.0176408	0.01186431	-0.01537027	
28.378	7.773996	24.45818		1	120	0	0	-0.5000001	0.8660254	-0.01794053	0.01134072	-0.01475902	
28.392	7.787619	24.4718		1	120	0	0	-0.5000001	0.8660254	-0.0183157	0.01075227	-0.01409594	
28.404	7.800592	24.48477		1	120	0	0	-0.5000001	0.8660254	-0.01862741	0.01030168	-0.01360438	
28.418	7.8146	24.49878		1	120	0	0	-0.5000001	0.8660254	-0.01896928	0.009831496	-0.01310474	
28.432	7.827985	24.51216		1	120	0	0	-0.5000001	0.8660254	-0.01926174	0.009423461	-0.01267695	
28.444	7.839981	24.52416		1	120	0	0	-0.5000001	0.8660254	-0.01950557	0.00906197	-0.01229889	
28.457	7.853202	24.53738		1	120	0	0	-0.5000001	0.8660254	-0.01968857	0.00880322	-0.01203372	
28.469	7.865154	24.54933		1	120	0	0	-0.5000001	0.8660254	-0.01986013	0.008570297	-0.01179913	
28.483	7.879461	24.56364		1	120	0	0	-0.5000001	0.8660254	-0.02002981	0.008367883	-0.01160291	
28.496	7.891695	24.57587		1	120	0	0	-0.5000001	0.8660254	-0.0202415	0.008161161	-0.01141543	
28.510	7.904457	24.58864		1	120	0	0	-0.5000001	0.8660254	-0.02043718	0.008003599	-0.0112839	
28.521	7.91733	24.60151		1	120	0	0	-0.5000001	0.8660254	-0.02068286	0.007858905	-0.0111839	
28.534	7.929992	24.61417		1	120	0	0	-0.5000001	0.8660254	-0.02089813	0.007775932	-0.01114962	
28.548	7.943542	24.62772		1	120	0	0	-0.5000001	0.8660254	-0.02113551	0.007731535	-0.01116893	
28.562	7.957548	24.64173		1	120	0	0	-0.5000001	0.8660254	-0.02132449	0.007736731	-0.01123331	
28.576	7.972538	24.65672		1	120	0	0	-0.5000001	0.8660254	-0.02154101	0.007761925	-0.01133081	
28.588	7.98411	24.66829		1	120	0	0	-0.5000001	0.8660254	-0.02179576	0.007822273	-0.01148343	
28.600	7.996115	24.68029		1	120	0	0	-0.5000001	0.8660254	-0.02201256	0.007887954	-0.0116316	
28.613	8.009476	24.69366		1	120	0	0	-0.5000001	0.8660254	-0.0222451	0.007962133	-0.01179622	
28.626	8.022563	24.70674		1	120	0	0	-0.5000001	0.8660254	-0.02249574	0.008033751	-0.01196497	
28.640	8.036401	24.72058		1	120	0	0	-0.5000001	0.8660254	-0.02281458	0.008112266	-0.01216635	
28.652	8.048662	24.73284		1	120	0	0	-0.5000001	0.8660254	-0.02315587	0.008175294	-0.01235866	
28.666	8.062237	24.74641		1	120	0	0	-0.5000001	0.8660254	-0.02346836	0.008202956	-0.01249998	
28.678	8.074888	24.75907		1	120	0	0	-0.5000001	0.8660254	-0.02383223	0.008194855	-0.01261728	
28.690	8.086382	24.77056		1	120	0	0	-0.5000001	0.8660254	-0.02413021	0.008150833	-0.01266907	
28.704	8.100441	24.78462		1	120	0	0	-0.5000001	0.8660254	-0.02441389	0.008071903	-0.01267427	
28.716	8.112216	24.79639		1	120	0	0	-0.5000001	0.8660254	-0.02472501	0.007947752	-0.01263546	
28.730	8.125913	24.81009		1	120	0	0	-0.5000001	0.8660254	-0.02496586	0.007819021	-0.01256676	
28.742	8.137645	24.82182		1	120	0	0	-0.5000001	0.8660254	-0.02521305	0.007654057	-0.01245754	
28.753	8.149682	24.83386		1	120	0	0	-0.5000001	0.8660254	-0.02535746	0.007536628	-0.01236889	
28.767	8.16343	24.84761		1	120	0	0	-0.5000001	0.8660254	-0.02549366	0.007403939	-0.01225934	
28.781	8.177137	24.86131		1	120	0	0	-0.5000001	0.8660254	-0.02560104	0.007267943	-0.01213567	
28.795	8.191556	24.87573		1	120	0	0	-0.5000001	0.8660254	-0.02564891	0.007136628	-0.01199587	
28.821	8.204576	24.88876		1	120	0	0	-0.5000001	0.8660254	-0.02562678	0.007021002	-0.01184913	
28.835	8.231507	24.91569		1	120	0	0	-0.5000001	0.8660254	-0.02551904	0.006929458	-0.01169964	
28.849	8.244481	24.92866		1	120	0	0	-0.5000001	0.8660254	-0.02514014	0.006842898	-0.01145693	
28.862	8.258174	24.94235		1	120	0	0	-0.5000001	0.8660254	-0.02483341	0.00684846	-0.01135213	
28.873	8.268929	24.95311		1	120	0	0	-0.5000001	0.8660254	-0.02444386	0.006892107	-0.0112645	
28.886	8.282179	24.96636		1	120	0	0	-0.5000001	0.8660254	-0.0241219	0.006947925	-0.01121718	
28.899	8.294502	24.97868		1	120	0	0	-0.5000001	0.8660254	-0.02362323	0.007065931	-0.01118434	
28.913	8.308867	24.99304		1	120	0	0	-0.5000001	0.8660254	-0.02315423	0.007195798	-0.01117931	
28.924	8.320262	25.00444		1	120	0	0	-0.5000001	0.8660254	-0.02255821	0.007375747	-0.01119558	
28.938	8.333673	25.01785		1	120	0	0	-0.5000001	0.8660254	-0.02202219	0.007551878	-0.01123204	
28.951	8.347021	25.0312		1	120	0	0	-0.5000001	0.8660254	-0.02136984	0.007772872	-0.01129058	
28.963	8.359503	25.04368		1	120	0	0	-0.5000001	0.8660254	-0.02077728	0.007970703	-0.01134625	
28.976	8.372174	25.05635		1	120	0	0	-0.5000001	0.8660254	-0.02013902	0.008185237	-0.01141432	
28.987	8.383167	25.06734		1	120	0	0	-0.5000001	0.8660254	-0.01931231	0.008450007	-0.01149651	
28.998	8.394283	25.07846		1	120	0	0	-0.5000001	0.8660254	-0.01866567	0.008650634	-0.01156063	
29.010	8.405876	25.09006		1	120	0	0	-0.5000001	0.8660254	-0.01783735	0.00890022	-0.01164354	
29.022	8.417836	25.10201		1	120	0	0	-0.5000001	0.8660254	-0.01713059	0.009119139	-0.01173026	
29.035	8.431087	25.11526		1	120	0	0	-0.5000001	0.8660254	-0.01615476	0.00945069	-0.01189934	
29.047	8.443088	25.12727		1	120	0	0	-0.5000001	0.8660254	-0.01534569	0.009739337	-0.01206864	
29.060	8.455452	25.13963		1	120	0	0	-0.5000001	0.8660254	-0.01456362	0.01001901	-0.01224379	
29.073	8.467682	25.15186		1	120	0	0	-0.5000001	0.8660254	-0.01380999	0.01027209	-0.012402	
29.084	8.480477	25.16466		1	120	0	0	-0.5000001	0.8660254	-0.01310785	0.0104805	-0.01252366	
29.097	8.493424	25.1776		1	120	0	0	-0.5000001	0.8660254	-0.01236979	0.01065318	-0.0126017	
29.110	8.506309	25.19049		1	120	0	0	-0.5000001	0.8660254	-0.01180294	0.01072817	-0.01259461	
29.123	8.519304	25.20348		1	120	0	0	-0.5000001	0.8660254	-0.01123795	0.01073081	-0.0125013	
29.134	8.530631	25.21481		1	120	0	0	-0.5000001	0.8660254	-0.01084239	0.01066442	-0.01235294	
29.148	8.543967	25.22815		1	120	0	0	-0.5000001	0.8660254	-0.01053303	0.01053977	-0.01214763	
29.162	8.557748	25.24193		1	120	0	0	-0.5000001	0.8660254	-0.01026046	0.01034255	-0.01185975	
29.176	8.572283	25.25646		1	120	0	0	-0.5000001	0.8660254	-0.01007918	0.01009993	-0.01153206	
29.188	8.584491	25.26867		1	120	0	0	-0.5000001	0.8660254	-0.009972	0.009830832	-0.01118556	
29.198	8.594897	25.27908		1	120	0	0	-0.5000001	0.8660254	-0.009925343	0.009595694	-0.01089193	
29.213	8.608836	25.29301		1	120	0	0	-0.5000001	0.8660254	-0.009920375	0.009401963	-0.01065636	
29.227	8.622445	25.30663		1	120	0	0	-0.5000001	0.8660254	-0.009947623	0.009133692	-0.01033721	
29.240	8.635823	25.32		1	120	0	0	-0.5000001	0.8660254	-0.01000892	0.008866369	-0.01002655	
29.252	8.648307	25.33249		1	120	0	0	-0.5000001	0.8660254	-0.01009716	0.00860789	-0.009732638	
29.263	8.659259	25.34344		1	120	0	0	-0.5000001	0.8660254	-0.01018042	0.008392391	-0.009490738	
29.275	8.670986	25.35517		1	120	0	0	-0.5000001	0.8660254	-0.01025161	0.008231585	-0.009312572	
29.287	8.682792	25.36697		1	120	0	0	-0.5000001	0.8660254	-0.01033186	0.008056943	-0.009120499	
29.299	8.695635	25.37981		1	120	0	0	-0.5000001	0.8660254	-0.01040735	0.007904533	-0.008954524	
29.311	8.707151	25.39133		1	120	0	0	-0.5000001	0.8660254	-0.01047039	0.007782101	-0.008822118	
29.324	8.719837	25.40402		1	120	0	0	-0.5000001	0.8660254	-0.01050926	0.007691016	-0.008722756	
29.336	8.732298	25.41648		1	120	0	0	-0.5000001	0.8660254	-0.01052731	0.007624283	-0.008648588	
29.349	8.74564	25.42982		1	120	0	0	-0.5000001	0.8660254	-0.01051383	0.007597127	-0.008615368	
29.360	8.756322	25.4405		1	120	0	0	-0.5000001	0.8660254	-0.01047728	0.00759558	-0.008608202	
29.376		25.45609	1	1			0	-0.5000001	0.8660254	-0.01042108	0.007610438	-0.00861703	
29.379	8.771909	25.45609		1	120	0	0	-0.5000001	0.8660254	-0.01042108	0.007610438	-0.00861703	
29.392	8.78765	25.47183		1	120	0	0	-0.5000001	0.8660254	-0.01032678	0.007664849	-0.008665877	
29.404	8.799759	25.48394		1	120	0	0	-0.5000001	0.8660254	-0.01024606	0.007748214	-0.00875027	
29.416	8.81225	25.49643		1	120	0	0	-0.5000001	0.8660254	-0.01018276	0.00784566	-0.008853732	
29.431	8.826832	25.51101		1	120	0	0	-0.5000001	0.8660254	-0.01015392	0.007930314	-0.008947632	
29.444	8.840594	25.52477		1	120	0	0	-0.5000001	0.8660254	-0.01013553	0.008027863	-0.009058251	
29.456	8.851973	25.53615		1	120	0	0	-0.5000001	0.8660254	-0.01013104	0.00810994	-0.009153142	
