Time	keytime	time-time	keypress	target id	target_lon	target_lat	target_y	target_z	target_x	hmd_rx	hmd_ry	hmd_rz	
76.637	2.241576	72.61899		3	90	0	0	-3.059797E-08	0.7	-0.001321416	-0.01185845	-0.02231433	
76.660	2.263285	72.64069		3	90	0	0	-3.059797E-08	0.7	-0.0007814914	-0.01177918	-0.02247138	
76.682	2.286091	72.66351		3	90	0	0	-3.059797E-08	0.7	-0.0001193099	-0.01176303	-0.02257069	
76.705	2.308579	72.68599		3	90	0	0	-3.059797E-08	0.7	0.0007268386	-0.01173641	-0.02247361	
76.728	2.332372	72.70979		3	90	0	0	-3.059797E-08	0.7	0.001580333	-0.0115934	-0.02217257	
76.749	2.352598	72.73001		3	90	0	0	-3.059797E-08	0.7	0.002404982	-0.01125109	-0.02168785	
76.770	2.373911	72.75132		3	90	0	0	-3.059797E-08	0.7	0.003153051	-0.01057196	-0.02114816	
76.789	2.393618	72.77103		3	90	0	0	-3.059797E-08	0.7	0.003773934	-0.009580772	-0.02051236	
76.815	2.418841	72.79625		3	90	0	0	-3.059797E-08	0.7	0.004233941	-0.008323188	-0.01981952	
76.838	2.441237	72.81865		3	90	0	0	-3.059797E-08	0.7	0.004501656	-0.006824179	-0.01899239	
76.860	2.46415	72.84156		3	90	0	0	-3.059797E-08	0.7	0.004570313	-0.00543326	-0.01794583	
76.896	2.500122	72.87753		3	90	0	0	-3.059797E-08	0.7	0.004505517	-0.004293294	-0.01692768	
76.914	2.518025	72.89543		3	90	0	0	-3.059797E-08	0.7	0.00434782	-0.00306334	-0.01531304	
76.932	2.536099	72.91351		3	90	0	0	-3.059797E-08	0.7	0.004175178	-0.002094773	-0.01423949	
76.951	2.555452	72.93286		3	90	0	0	-3.059797E-08	0.7	0.003976552	-0.001315868	-0.01315897	
76.971	2.574964	72.95238		3	90	0	0	-3.059797E-08	0.7	0.003869762	-0.0009258926	-0.0120556	
76.994	2.597928	72.97534		3	90	0	0	-3.059797E-08	0.7	0.003853709	-0.0007060513	-0.0109402	
77.014	2.617643	72.99506		3	90	0	0	-3.059797E-08	0.7	0.003953031	-0.0004937769	-0.00951395	
77.037	2.641179	73.01859		3	90	0	0	-3.059797E-08	0.7	0.00404277	-0.0003763554	-0.008279013	
77.059	2.663305	73.04072		3	90	0	0	-3.059797E-08	0.7	0.004048638	-0.0003733401	-0.006972839	
77.081	2.685141	73.06255		3	90	0	0	-3.059797E-08	0.7	0.003938321	-0.0005208576	-0.005695563	
77.102	2.706182	73.0836		3	90	0	0	-3.059797E-08	0.7	0.003752189	-0.0006912479	-0.004298138	
77.126	2.729944	73.10735		3	90	0	0	-3.059797E-08	0.7	0.003550887	-0.0008498086	-0.002894573	
77.148	2.752527	73.12994		3	90	0	0	-3.059797E-08	0.7	0.003328192	-0.0009277752	-0.001349889	
77.172	2.77603	73.15344		3	90	0	0	-3.059797E-08	0.7	0.003216282	-0.0009673098	1.183612E-05	
77.196	2.800324	73.17773		3	90	0	0	-3.059797E-08	0.7	0.003070259	-0.0008778725	0.001560752	
77.215	2.819248	73.19666		3	90	0	0	-3.059797E-08	0.7	0.002997476	-0.000778893	0.002945432	
77.236	2.840387	73.2178		3	90	0	0	-3.059797E-08	0.7	0.003023422	-0.0005752042	0.004208623	
77.258	2.862071	73.23948		3	90	0	0	-3.059797E-08	0.7	0.003133826	-0.0001808551	0.005369815	
77.281	2.885036	73.26244		3	90	0	0	-3.059797E-08	0.7	0.003257727	0.0001842388	0.006205818	
77.306	2.909693	73.2871		3	90	0	0	-3.059797E-08	0.7	0.003425253	0.0004798068	0.006778137	
77.326	2.930259	73.30767		3	90	0	0	-3.059797E-08	0.7	0.003586425	0.000519276	0.007114439	
77.350	2.954651	73.33206		3	90	0	0	-3.059797E-08	0.7	0.003596773	0.0002393078	0.007064606	
77.372	2.976121	73.35353		3	90	0	0	-3.059797E-08	0.7	0.003519963	-0.00035606	0.006599577	
77.393	2.996584	73.37399		3	90	0	0	-3.059797E-08	0.7	0.003288673	-0.001181045	0.005939309	
77.414	3.017741	73.39515		3	90	0	0	-3.059797E-08	0.7	0.002907448	-0.002191817	0.005069968	
77.438	3.042389	73.4198		3	90	0	0	-3.059797E-08	0.7	0.002496953	-0.003075957	0.004181215	
77.458	3.062292	73.4397		3	90	0	0	-3.059797E-08	0.7	0.002169986	-0.003817739	0.003245917	
77.483	3.087195	73.46461		3	90	0	0	-3.059797E-08	0.7	0.001899351	-0.004364296	0.002339889	
77.507	3.110662	73.48808		3	90	0	0	-3.059797E-08	0.7	0.001732304	-0.004660482	0.001622921	
77.524	3.128801	73.50621		3	90	0	0	-3.059797E-08	0.7	0.001753882	-0.004805657	0.001141833	
77.550	3.153666	73.53107		3	90	0	0	-3.059797E-08	0.7	0.001898813	-0.005071429	0.0005446103	
77.573	3.177024	73.55444		3	90	0	0	-3.059797E-08	0.7	0.002249767	-0.005370917	4.774437E-05	
77.593	3.196213	73.57362		3	90	0	0	-3.059797E-08	0.7	0.002774009	-0.005650379	-0.0004974422	
77.615	3.219461	73.59687		3	90	0	0	-3.059797E-08	0.7	0.003455967	-0.00602347	-0.001058551	
77.636	3.24006	73.61747		3	90	0	0	-3.059797E-08	0.7	0.004176854	-0.006430659	-0.001445434	
77.661	3.26465	73.64206		3	90	0	0	-3.059797E-08	0.7	0.005062477	-0.006855051	-0.001935625	
77.682	3.28647	73.66388		3	90	0	0	-3.059797E-08	0.7	0.006044177	-0.007095354	-0.002193887	
77.706	3.30981	73.68722		3	90	0	0	-3.059797E-08	0.7	0.007172335	-0.007426703	-0.002558116	
77.729	3.332752	73.71016		3	90	0	0	-3.059797E-08	0.7	0.008454824	-0.007569897	-0.002541782	
77.747	3.351446	73.72886		3	90	0	0	-3.059797E-08	0.7	0.009868916	-0.00770478	-0.002743713	
77.772	3.376424	73.75384		3	90	0	0	-3.059797E-08	0.7	0.01136328	-0.007978283	-0.002895931	
77.795	3.398716	73.77613		3	90	0	0	-3.059797E-08	0.7	0.01293031	-0.008084802	-0.002890743	
77.815	3.418867	73.79628		3	90	0	0	-3.059797E-08	0.7	0.01435744	-0.008229386	-0.003002492	
77.838	3.442506	73.81992		3	90	0	0	-3.059797E-08	0.7	0.01572291	-0.008489738	-0.003180784	
77.861	3.464648	73.84206		3	90	0	0	-3.059797E-08	0.7	0.01686127	-0.008822572	-0.003250475	
77.881	3.485177	73.86259		3	90	0	0	-3.059797E-08	0.7	0.01793166	-0.009186887	-0.003319727	
77.907	3.511261	73.88867		3	90	0	0	-3.059797E-08	0.7	0.0187777	-0.009530564	-0.003332899	
77.927	3.530904	73.90832		3	90	0	0	-3.059797E-08	0.7	0.01948308	-0.009884137	-0.003092914	
77.950	3.553936	73.93135		3	90	0	0	-3.059797E-08	0.7	0.02004968	-0.01033889	-0.003033208	
77.972	3.5759	73.95331		3	90	0	0	-3.059797E-08	0.7	0.02050428	-0.01081564	-0.002816014	
77.995	3.598378	73.97579		3	90	0	0	-3.059797E-08	0.7	0.02081594	-0.01119926	-0.002694615	
78.015	3.618882	73.99629		3	90	0	0	-3.059797E-08	0.7	0.02111698	-0.01152011	-0.002567405	
78.036	3.640055	74.01746		3	90	0	0	-3.059797E-08	0.7	0.02122754	-0.01174754	-0.002500874	
78.053	3.657234	74.03465		3	90	0	0	-3.059797E-08	0.7	0.02124142	-0.01192779	-0.002323538	
78.069	3.672713	74.05013		3	90	0	0	-3.059797E-08	0.7	0.02121849	-0.01193388	-0.002140932	
78.086	3.690743	74.06815		3	90	0	0	-3.059797E-08	0.7	0.02120933	-0.01192893	-0.001950412	
78.118	3.707317	74.08472		3	90	0	0	-3.059797E-08	0.7	0.02100974	-0.01191243	-0.001721153	
78.137	3.740765	74.11817		3	90	0	0	-3.059797E-08	0.7	0.02088209	-0.01184608	-0.001499315	
78.157	3.761073	74.13848		3	90	0	0	-3.059797E-08	0.7	0.02062748	-0.01172338	-0.001016996	
78.176	3.780375	74.15778		3	90	0	0	-3.059797E-08	0.7	0.01990476	-0.01145638	-0.0006712424	
78.193	3.797349	74.17476		3	90	0	0	-3.059797E-08	0.7	0.0194388	-0.01121518	-0.0004041926	
78.209	3.812896	74.19031		3	90	0	0	-3.059797E-08	0.7	0.01919571	-0.01106541	-0.0002292152	
78.227	3.830745	74.20815		3	90	0	0	-3.059797E-08	0.7	0.01862592	-0.01072508	2.010539E-05	
78.244	3.847916	74.22533		3	90	0	0	-3.059797E-08	0.7	0.01840565	-0.01049925	0.0002371743	
78.260	3.864378	74.24179		3	90	0	0	-3.059797E-08	0.7	0.01784468	-0.01012319	0.0005465359	
78.281	3.884981	74.26239		3	90	0	0	-3.059797E-08	0.7	0.01761194	-0.009909783	0.0007334859	
78.306	3.909632	74.28704		3	90	0	0	-3.059797E-08	0.7	0.01674202	-0.009355119	0.001158601	
78.324	3.928164	74.30557		3	90	0	0	-3.059797E-08	0.7	0.01625354	-0.008940797	0.001482137	
78.348	3.9519	74.32931		3	90	0	0	-3.059797E-08	0.7	0.01573995	-0.008580028	0.001773172	
78.372	3.975429	74.35284		3	90	0	0	-3.059797E-08	0.7	0.01528851	-0.008214206	0.00203945	
78.391	3.995356	74.37276		3	90	0	0	-3.059797E-08	0.7	0.01485294	-0.007925844	0.002283171	
78.413	4.01649	74.3939		3	90	0	0	-3.059797E-08	0.7	0.01444947	-0.007635665	0.002488944	
78.438	4.042552	74.41996		3	90	0	0	-3.059797E-08	0.7	0.01422038	-0.007369456	0.002654152	
78.456	4.060316	74.43773		3	90	0	0	-3.059797E-08	0.7	0.01407469	-0.007053589	0.002893625	
78.479	4.08264	74.46005		3	90	0	0	-3.059797E-08	0.7	0.0138871	-0.006770519	0.003098881	
78.502	4.106378	74.48379		3	90	0	0	-3.059797E-08	0.7	0.0137564	-0.006491957	0.003370642	
78.522	4.12599	74.5034		3	90	0	0	-3.059797E-08	0.7	0.01357814	-0.006165781	0.003748275	
78.547	4.150619	74.52803		3	90	0	0	-3.059797E-08	0.7	0.0134009	-0.005825652	0.004150257	
78.570	4.173919	74.55133		3	90	0	0	-3.059797E-08	0.7	0.01325356	-0.005489222	0.004572007	
78.591	4.19396	74.57137		3	90	0	0	-3.059797E-08	0.7	0.01305804	-0.005067206	0.004979268	
78.615	4.218852	74.59626		3	90	0	0	-3.059797E-08	0.7	0.01290082	-0.004713714	0.005244519	
78.638	4.241472	74.61888		3	90	0	0	-3.059797E-08	0.7	0.01280549	-0.004360681	0.005373282	
78.657	4.261578	74.63898		3	90	0	0	-3.059797E-08	0.7	0.01259415	-0.004173397	0.005386801	
78.680	4.283686	74.66109		3	90	0	0	-3.059797E-08	0.7	0.01238307	-0.003998563	0.005411012	
78.703	4.30624	74.68365		3	90	0	0	-3.059797E-08	0.7	0.01216679	-0.003956667	0.005291651	
78.725	4.328884	74.70629		3	90	0	0	-3.059797E-08	0.7	0.01207475	-0.00390205	0.005316775	
78.748	4.352136	74.72955		3	90	0	0	-3.059797E-08	0.7	0.01175725	-0.004002963	0.005125007	
78.771	4.374648	74.75206		3	90	0	0	-3.059797E-08	0.7	0.01153436	-0.004193143	0.00482128	
78.791	4.394747	74.77216		3	90	0	0	-3.059797E-08	0.7	0.01140338	-0.004390743	0.004621065	
78.812	4.416234	74.79365		3	90	0	0	-3.059797E-08	0.7	0.0113636	-0.004642827	0.004410516	
78.838	4.44188	74.81929		3	90	0	0	-3.059797E-08	0.7	0.01145016	-0.004990717	0.004277448	
78.858	4.46187	74.83928		3	90	0	0	-3.059797E-08	0.7	0.01164343	-0.005348762	0.004155156	
78.880	4.48385	74.86126		3	90	0	0	-3.059797E-08	0.7	0.01192951	-0.005790457	0.003936647	
78.905	4.509315	74.88673		3	90	0	0	-3.059797E-08	0.7	0.0122988	-0.006222659	0.003686324	
78.925	4.528571	74.90598		3	90	0	0	-3.059797E-08	0.7	0.0126756	-0.006579613	0.003492662	
78.949	4.552706	74.93011		3	90	0	0	-3.059797E-08	0.7	0.01309366	-0.007001479	0.003306194	
78.971	4.575101	74.95251		3	90	0	0	-3.059797E-08	0.7	0.01353414	-0.007305949	0.003126119	
78.990	4.593856	74.97127		3	90	0	0	-3.059797E-08	0.7	0.01393101	-0.007553973	0.002939007	
79.013	4.617126	74.99454		3	90	0	0	-3.059797E-08	0.7	0.01424725	-0.007722481	0.002740758	
79.037	4.641601	75.01901		3	90	0	0	-3.059797E-08	0.7	0.01452652	-0.007875768	0.002595463	
79.062	4.665938	75.04335		3	90	0	0	-3.059797E-08	0.7	0.01473469	-0.007993324	0.002558117	
79.083	4.687625	75.06503		3	90	0	0	-3.059797E-08	0.7	0.01491711	-0.008025502	0.002450169	
79.102	4.706167	75.08358		3	90	0	0	-3.059797E-08	0.7	0.01501544	-0.008006012	0.002328127	
79.125	4.728424	75.10583		3	90	0	0	-3.059797E-08	0.7	0.01512828	-0.007947061	0.002344997	
79.149	4.753021	75.13043		3	90	0	0	-3.059797E-08	0.7	0.01522764	-0.007867482	0.002280434	
79.171	4.775028	75.15244		3	90	0	0	-3.059797E-08	0.7	0.01531526	-0.0077686	0.002083201	
79.194	4.797544	75.17496		3	90	0	0	-3.059797E-08	0.7	0.01533374	-0.007626781	0.00192214	
79.219	4.822537	75.19994		3	90	0	0	-3.059797E-08	0.7	0.01524865	-0.007329521	0.001744607	
79.240	4.843441	75.22085		3	90	0	0	-3.059797E-08	0.7	0.0151345	-0.0069477	0.001714014	
79.259	4.86266	75.24007		3	90	0	0	-3.059797E-08	0.7	0.01494839	-0.006401424	0.001784652	
79.281	4.884942	75.26235		3	90	0	0	-3.059797E-08	0.7	0.01463832	-0.005724588	0.001902722	
79.303	4.907651	75.28506		3	90	0	0	-3.059797E-08	0.7	0.01424603	-0.005000748	0.002163135	
79.338	4.942312	75.31973		3	90	0	0	-3.059797E-08	0.7	0.01371464	-0.004187264	0.002384163	
79.359	4.962894	75.3403		3	90	0	0	-3.059797E-08	0.7	0.013088	-0.003372774	0.002654064	
79.385	4.989239	75.36665		3	90	0	0	-3.059797E-08	0.7	0.01239945	-0.002591318	0.002905614	
79.404	5.007878	75.38529		3	90	0	0	-3.059797E-08	0.7	0.01174115	-0.001831212	0.003109807	
79.420	5.024226	75.40163		3	90	0	0	-3.059797E-08	0.7	0.0110367	-0.001138241	0.003249769	
79.439	5.043046	75.42046		3	90	0	0	-3.059797E-08	0.7	0.01038534	-0.0004908678	0.003337359	
79.458	5.061803	75.43922		3	90	0	0	-3.059797E-08	0.7	0.009748453	6.41346E-05	0.003369386	
79.475	5.079726	75.45714		3	90	0	0	-3.059797E-08	0.7	0.009131017	0.0004793082	0.003355969	
79.498	5.102613	75.48003		3	90	0	0	-3.059797E-08	0.7	0.008732948	0.0008170747	0.003428805	
79.523	5.127321	75.50473		3	90	0	0	-3.059797E-08	0.7	0.008410903	0.001086717	0.003399805	
79.549	5.152814	75.53023		3	90	0	0	-3.059797E-08	0.7	0.008199895	0.001225142	0.003453959	
79.569	5.17326	75.55067		3	90	0	0	-3.059797E-08	0.7	0.008084031	0.001316661	0.003547935	
79.591	5.194846	75.57226		3	90	0	0	-3.059797E-08	0.7	0.007965579	0.001310338	0.003617596	
79.608	5.210928	75.58834		3	90	0	0	-3.059797E-08	0.7	0.007927212	0.001268059	0.003590782	
79.626	5.229516	75.60693		3	90	0	0	-3.059797E-08	0.7	0.007836306	0.001223235	0.003575464	
79.642	5.245867	75.62328		3	90	0	0	-3.059797E-08	0.7	0.007760642	0.001174629	0.003559594	
79.662	5.265543	75.64295		3	90	0	0	-3.059797E-08	0.7	0.007602179	0.00107416	0.003542908	
79.680	5.284011	75.66142		3	90	0	0	-3.059797E-08	0.7	0.007354217	0.001020603	0.003466824	
79.703	5.306973	75.68438		3	90	0	0	-3.059797E-08	0.7	0.007148663	0.0009927298	0.003442363	
79.724	5.328088	75.7055		3	90	0	0	-3.059797E-08	0.7	0.006677982	0.0009423502	0.003368818	
79.743	5.346455	75.72386		3	90	0	0	-3.059797E-08	0.7	0.006070792	0.0009089526	0.003312261	
79.759	5.362938	75.74035		3	90	0	0	-3.059797E-08	0.7	0.005319726	0.0008585503	0.003290139	
79.776	5.37976	75.75717		3	90	0	0	-3.059797E-08	0.7	0.003992738	0.0008446357	0.003253263	
79.793	5.396472	75.77388		3	90	0	0	-3.059797E-08	0.7	0.003907248	0.0008580397	0.003316523	
